title,description,duration_seconds,release_date,guest,comedian,comedian_sub,comic,comic_sub,phd,phd_sub,actor,actor_sub,writer,writer_sub,author,author_sub,ufc,ufc_sub,musician,musician_sub,artist,artist_sub,founder,founder_sub,youtuber,youtuber_sub,podcast,podcast_sub,ceo,ceo_sub,philanthropist,philanthropist_sub,singer/songwriter,singer/songwriter_sub,screenwriter,screenwriter_sub,scientist,scientist_sub,co-host,co-host_sub,journalist,journalist_sub,entrepreneur,entrepreneur_sub,astrophysicist,astrophysicist_sub,politician,politician_sub,pilot,pilot_sub
"Fight Companion - February 14, 2015","Joe is joined by Eddie Bravo, Brendan Schaub, Tait Fletcher, Ben Saunders, and Justin Milos to watch the fights on February 14, 2015.",202.8,2015-02-15,Fight Companion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#612 - Billy Corben,"Billy Corben is a documentary producer and director, best known for his films ""Cocaine Cowboys "" & ""Cocaine Cowboys 2"" and also ""Broke"" & ""The U"" for ESPN's 30 for 30 series. His latest film ""Dawg Fight"" will be available online on March 12, 2015. http://www.dawg-fight.com  http://podcasts.joerogan.net",168.06,2015-02-11,Billy Corben,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#611 - Josh McDermitt,Josh McDermitt is an actor and comedian. He is best known for playing Eugene Porter on AMC's The Walking Dead.,173.48,2015-02-10,Josh McDermitt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#610 - Brian Cox,"Professor Brian Cox is an English physicist and Professor of Particle Physics in the School of Physics and Astronomy at the University of Manchester in the UK. His BBC science comedy show/podcast ""Infinite Monkey Cage"" with comedian Robin Ince will be touring the US during the spring of 2015.",170.28,2015-02-09,Brian Cox,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#609 - Tom Papa,"Tom Papa is a comedian, actor, writer and television/radio host. Tom has a great story on ""This Is Not Happening"" here - http://youtu.be/487y7zJzkFM ",141.01,2015-02-04,Tom Papa,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#608 - Ali Rizvi,"Ali Rizvi is a writer, musician, physician, currently working on his first book, The Atheist Muslim.  http://www.huffingtonpost.com/ali-a-rizvi/  http://podcasts.joerogan.net",138.2,2015-02-04,Ali Rizvi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#607 - Joe Schilling,Joe Schilling is an American Muay Thai kickboxer who competes in the super middleweight and light heavyweight divisions. Joe's upcoming fight is February 6th at Glory 19 on Spike TV.,155.12,2015-02-03,Joe Schilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#606 - Randall Carlson,"Randall Carlson is a master builder and architectural designer, teacher, geometrician, geomythologist, geological explorer and renegade scholar.",180.95,2015-02-02,Randall Carlson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#605 - Barry Rothbart,"Barry Rothbart is a comedian, actor and writer. Check him out soon when his story airs on Comedy Central's ""This Is Not Happening"" hosted by Ari Shaffir on February 12 at 12:30am.",120.58,2015-01-28,Barry Rothbart,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#603 - Justin Wren,"Justin Wren is an American MMA fighter, formerly on the Ultimate Fighter. He recently returned from a 1-year mission helping the Pygmy people of the Democratic Republic of the Congo. Learn more about his project here: FightFortheForgotten.com",140.58,2015-01-26,Justin Wren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#604 - Eddie Huang & Randall Park,"Eddie Huang is a restaurateur, food personality, sandwich hack, and former lawyer. His book ""Fresh Off The Boat"" is the inspiration for a new sitcom of the same name starring Randall Park airing on ABC starting in February.",114.79,2015-01-26,Eddie Huang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#602 - Ari Shaffir & Duncan Trussell,"Ari Shaffir is a stand-up comedian and hosts his own podcasts “Ari Shaffir’s Skeptic Tank” available on Spotify. He also has a new season of ""This Is Not Happening"" premiering on Comedy Central, January 22 at 12:30am. Duncan Trussell is a stand-up comedian, and host of his own podcast ""The Duncan Trussell Family Hour"".  http://arishaffir.com http://duncantrussell.com  http://podcasts.joerogan.net",119.19,2015-01-20,Ari Shaffir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#601 - Katy Bowman,"Katy Bowman is a biomechanist, heavy on the bio, and author of books on natural movement & human development, solving diseases of captivity. http://www.katysays.com/",180.29,2015-01-14,Katy Bowman,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#599 - Shane Smith,Shane Smith is a Canadian-American journalist. He also is the co-founder and CEO of the international media company VICE.,166.37,2015-01-13,Shane Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
#600 - Ari Shaffir,"Ari Shaffir is a stand-up comedian and hosts his own podcasts “Ari Shaffir’s Skeptic Tank” available on Spotify. He also has a new special premiering on Comedy Central, January 16th, 2015 at 11:59pm called ""Ari Shaffir: Paid Regular"" http://arishaffir.com",162.01,2015-01-13,Ari Shaffir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"#598 - Joey ""CoCo"" Diaz","Joey “CoCo” Diaz is a Cuban-American stand up comedian and actor. Joey also hosts his own podcast called “The Church of What’s Happening Now”, available on Spotify.",177.99,2015-01-12,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#597 - Magnus Walker & Alex Ross,"Magnus Walker is a driver, a famous collector and builder of Porsches. He's in a short documentary called ""Urban Outlaw"" featuring his cars and his obsession with Porsches.  Alex Ross is the owner, and co-founder of Sharkwerks, which creates dialed-in, tweaked-out modern Porsches for Porsche enthusiasts.",171.93,2015-01-10,Magnus Walker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#596 - Brian Stann,"Brian Stann is a retired mixed martial artist and U.S. Marine, who competed as a Middleweight in the UFC. He is a former WEC Light Heavyweight Champion and is currently an analyst & commentator for the UFC.",175.66,2015-01-08,Brian Stann,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#595 - Nick DiPaolo,"Nick DiPaolo is a writer and stand up comedian. His latest special ""Another Senseless Killing"" is available now at http://www.nickdipaolo.com.",167.49,2015-01-06,Nick DiPaolo,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#593 - Josh Fox,"Josh Fox is a film director and environmental activist, best known for his Oscar-nominated documentary, Gasland & Gasland II.",151.95,2014-12-29,Josh Fox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#592 - Bert Kreischer,"Bert Kreischer is a stand-up comedian, actor and reality television host. Check out his new book ""Life of the Party"" on Amazon and his podcast ""Bertcast"" available on Spotify.",177.56,2014-12-23,Bert Kreischer,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#591 - Kevin Pereira,"Kevin Pereira is a game show host, TV personality, and podcast creator. Check out the ""Pointless Podcast"" available on Spotify.",175.69,2014-12-22,Kevin Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#590 - Ana Kasparian,"Ana Kasparian is a producer and co-host of ""The Young Turks"" and also teaches journalism at Cal State Northridge.",171.9,2014-12-20,Ana Kasparian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
#589 - Chris Harris,"Chris Harris is an automotive enthusiast. He ""writes and does low-rent videos about cars"".",124.77,2014-12-18,Chris Harris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#588 - Philip DeFranco,"Philip DeFranco is a popular YouTube and internet personality. He hosts ""The Philip DeFranco Show"" where news stories are discussed every Monday-Thursday at youtube.com/sxephil",143.44,2014-12-18,Philip DeFranco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#587 - Ron Finley,"Ron Finely is a ""guerrilla gardener"" from South Central, LA. After giving his first TED Talk in 2012, Ron has been spreading his ""vision for community gardening and rejuvenation"" all over the world.",157.44,2014-12-17,Ron Finley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fight Companion - Dec. 16, 2014","Joe is joined by Eddie Bravo, Brendan Schaub & Bryan Callen to watch a few old fights and also discuss some other topics.",181.48,2014-12-16,Fight Companion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"#586 - Kill Tony Cast - Tony Hinchcliffe, Sara Weinshenk & Kimberly Congdon","Kill Tony is a podcast on the Deathsquad.tv network. A show created by Tony Hinchcliffe and Redban, where young comedians do 1-minute of stand up to be judged by weekly guests. Every episode also features two regulars doing a brand new minute each week, Kimberly Congdon and Sara Weinshenk.",168.82,2014-12-11,Kill Tony Cast,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#585 - John Heffron,"John Heffron is a stand-up comedian and a past winner of ""Last Comic Standing"" on NBC.",172.64,2014-12-09,John Heffron,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#584 - Zoltan Istvan,"Zoltan Istvan is a futurist, philosopher, journalist, author of #1 best-selling novel ""The Transhumanist Wager"" & 2016 US Presidential candidate for the Transhumanist Party.",171.02,2014-12-08,Zoltan Istvan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
#583 - Bill Burr,"Bill Burr is a standup comedian and also hosts his own podcast called ""Monday Morning Podcast"" available on Spotify. His latest special ""I'm Sorry You Feel That Way"" premieres on Netflix on December 5th, 2014.",101.0,2014-12-03,Bill Burr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#581 - Andreas Antonopoulos,"Andreas Antonopoulos is a bitcoin entrepreneur, he also serves on the advisory boards of several bitcoin startups and serves as the Chief Security Officer of Blockchain.",173.93,2014-12-01,Andreas Antonopoulos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"#580 - Lewis, from Unbox Therapy","Unbox Therapy is a YouTube channel ""where products get naked."" Lewis does in-depth reviews of new tech products releasing to the consumer market.  http://www.youtube.com/unboxtherapy",179.45,2014-11-26,Unbox Therapy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#579 - Rory MacDonald,Rory MacDonald is a Canadian mixed martial artist currently signed with the UFC fighting in the Welterweight division. He is a former King of the Cage Lightweight Champion.,157.72,2014-11-25,Rory MacDonald,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#578 - Peter McGraw,"Peter McGraw is an associate professor of Marketing and Psychology at the University of Colorado at Boulder. Along with journalist Joel Warner, they are responsible for ""The Humor Code"" - a bestselling book, blog & international research project. His research spans the fields of judgment and decision making, emotion, affect, and mood.",166.95,2014-11-21,Peter McGraw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
#577 - Duncan Trussell,"Duncan Trussell is a stand-up comedian, and host of his own podcast ""The Duncan Trussell Family Hour"" available on Spotify.",164.45,2014-11-18,Duncan Trussell,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#576 - Jim Shockey,"Jim Shockey is an outdoor writer, a professional big game outfitter and television producer for many hunting shows. Jim has hunted in more than forty countries and has taken nearly three-hundred known species. Check out the new season of ""Uncharted"" airing in 2015 on the Outdoor Channel.",178.42,2014-11-17,Jim Shockey,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#575 - Matt Fulchiron,"Matt Fulchiron is a stand-up comedian and also hosts his own podcast called ""The Full Charge Power Hour"" available on Spotify.",176.76,2014-11-13,Matt Fulchiron,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"#574 - Dr. Mark Gordon, Matthew Gosney & Jason Hall","Dr. Mark Gordon is the Medical Director of Education at Access Medical Laboratory and is recognized as a top leader world wide in Interventional Endocrinology (Anti Aging Medicine). Matthew Gosney is a former Navy SEAL and current patient of Dr. Gordon's. Jason Hall is a screenwriter, his new movie ""American Sniper"" stars Bradley Cooper and is directed by Clint Eastwood releases this winter.",139.92,2014-11-12,Mark Gordon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#573 - Daniele Bolelli,"Daniele Bolelli is an Italian author, professor, and martial artist. His books include ""Create Your Own Religion"" and ""On the Warrior's Path"" and he is the host of the podcast called The Drunken Taoist.",100.9,2014-11-11,Daniele Bolelli,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#571 - Josh Zepps,"Josh Zepps is the host of HuffPost Live & Point of Inquiry, ""a podcast for reason & science"" which you can find on Spotify.",139.5,2014-11-10,Josh Zepps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#572 - Dom Irrera,"Dom Irrera is a stand up comedian, and also hosts his own podcast called ""Dom Irrera Live from The Laugh Factory.""",163.76,2014-11-10,Dom Irrera,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#569 - Joe Perry,"Joe Perry is a guitar player, singer, songwriter, and co-founder of Aerosmith.",169.22,2014-10-28,Joe Perry,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#568 - Dr. Rhonda Patrick,Dr. Rhonda Patrick is a Ph.D in biomedical science and expert on nutritional health. Her podcasts and other videos can be found at FoundMyFitness.com http://www.youtube.com/user/FoundMyFitness,177.62,2014-10-27,Rhonda Patrick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fight Companion - October 25, 2014","Joe is joined by Eddie Bravo, Brendan Schaub, Ian McCall, Kareem Masarani, Aubrey Marcus, and Whitney Miller to watch the fights on October 25, 2014.",172.56,2014-10-25,Fight Companion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#567 - Cameron Hanes,"Cameron Hanes is a bowhunting athlete, ""training intensively each and every day to become the Ultimate Predator.""",148.43,2014-10-24,Cameron Hanes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#565 - Trevor Valle,Trevor Valle is paleontologist and the host of 'Mammoth Unearthed' debuting on October 26th on the NatGeo Channel.,80.83,2014-10-23,Trevor Valle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#566 - Sue Aikens,"Sue Aikens is a woman living in Kavik, 197 miles North of the Arctic Circle in extreme isolation. Her motto is ""If it hurts, don't think about it."" Check out on the new season of ""Life Below Zero"" on NatGeo November 4th.",83.73,2014-10-23,Sue Aikens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#564 - Sturgill Simpson,"Sturgill Simpson is an American country music singer-songwriter. He has released two albums independently, ""High Top Mountain"" & ""Metamodern Sounds in Country Music"" available on Spotify.",176.6,2014-10-20,Sturgill Simpson,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#563 - David Choe,"David Choe is an American painter, muralist, graffiti artist and graphic novelist from Los Angeles, CA. Check out his podcast at DVDASA.com",151.54,2014-10-16,David Choe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#562 - Paul Stanley,"Paul Stanley is an American hard rock guitarist, singer, and painter, best known for being the frontman of the rock band Kiss.",117.39,2014-10-15,Paul Stanley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#561 - Bruce Damer,"Dr. Bruce Damer is a polymath scientist, designer, author and general explorer of liminal realms. He has worked for over a decade in simulation and design of space missions for NASA, develops biochemical models for the origin of life at UC Santa Cruz and collects vintage computers and their history in his DigiBarn computer museum. He has a practice exploring beyond the edges of consciousness to bring back stuff that is meaningful for humanity and the Gaian prerogative. http://www.damer.com http://levityzone.org/",176.88,2014-10-14,Bruce Damer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
#558 - Honey Honey,"Honey Honey is a band, featuring members Suzanne Santo and Ben Jaffe, from Los Angeles, CA. They are currently recording a new album and can be seen touring all over the world.",195.49,2014-10-10,Honey Honey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#559 - Keith Weber,"Keith Weber is the creator of ""Extreme Kettlebell Cardio"" DVDs, a physiotherapist, triathlete, and ""physical culturist.""",118.06,2014-10-10,Keith Weber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#560 - Anthony Cumia,"Anthony Cumia is an ""exiled radio host"" formerly of The O&A Show, now hosting The Anthony Cumia Show available at AnthonyCumia.com",177.65,2014-10-10,Anthony Cumia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#557 - Bryan Callen,"Bryan Callen is an actor and stand-up comedian, and together with Brendan Schaub he also hosts ""The Fighter & The Kid"" podcast available on Spotify.",179.38,2014-10-07,Bryan Callen,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#556 - Bryan Callen,"Bryan Callen is an actor and stand-up comedian, and together with Brendan Schaub he also hosts ""The Fighter & The Kid"" podcast available on Spotify.",178.64,2014-09-30,Bryan Callen,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#555 - Rory Albanese,"Rory Albanese is a stand-up comedian and former executive producer/writer for The Daily Show with Jon Stewart. He's currently working on the Sundance Channel's ""The Approval Matrix"" and next year look for him on ""Minority Report"" on Comedy Central.",174.15,2014-09-29,Rory Albanese,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#554 - W. Kamau Bell,"W. Kamau Bell is a stand-up comic and former host of the FXX television series ""Totally Biased with W. Kamau Bell"".",170.57,2014-09-24,Kamau Bell,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#553 - Thaddeus Russell,"Thaddeus Russell is an adjunct professor of American Studies at Occidental College, and also the author of ""A Renegade History of The United States"".",174.88,2014-09-23,Thaddeus Russell,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#552 - Kid Cudi,"Scott Mescudi, aka Kid Cudi, is an American recording artist and actor from Cleveland, Ohio.",174.4,2014-09-22,Kid Cudi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fight Companion - Sept. 20, 2014","Joe is joined by Eddie Bravo and the hosts from ""The Fighter & The Kid"" podcast, Brendan Schaub & Bryan Callen, to watch the fights on Sept. 20, 2014.",178.46,2014-09-20,Fight Companion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#551 - Graham Hancock,"Graham Hancock is an English author and journalist, well known for books such as ""Fingerprints Of The Gods"" & ""Entangled"" and also a new fiction book called ""War God"".",171.19,2014-09-18,Graham Hancock,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
#550 - Rupert Sheldrake,"Rupert Sheldrake is an author, lecturer, and researcher in the field of parapsychology, known for his proposed theory of morphic resonance.",146.45,2014-09-16,Rupert Sheldrake,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#549 - Big Jay Oakerson,"Big Jay Oakerson is a stand up comedian and he also hosts his own show ""Legion of Skanks Podcast"" available on Spotify.",158.47,2014-09-15,Big Jay Oakerson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#548 - Tim Burnett,"Tim Burnett is a hunter, adventurer, and videographer. He can be seen hunting all over the world on ""Solo Hunter"" on the Outdoor Channel.",167.8,2014-09-11,Tim Burnett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#547 - Joe DeRosa,"Joe DeRosa is an American stand-up comedian, actor, producer, director, editor and writer. Look for his podcast available at JoeDeRosaComedy.com and also check out his new album ""Mistakes Were Made: The B-Sides"".",163.5,2014-09-10,Joe DeRosa,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#546 - Mike Dolce,"Mike Dolce is a fitness trainer and was named the 2013 MMA Trainer of the Year. Check out his latest book ""3 Weeks To Shredded"" out now.",172.77,2014-09-08,Mike Dolce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
